SeatNo,SeatType,IsAvailable,DepartTime,FlightNo,ArrivalTime
9A,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
9B,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
9C,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
9D,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
9E,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
9F,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10A,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10B,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10C,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10D,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10E,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
10F,ECONOMY,true,2025-09-24 07:39:27,SQ471,2025-09-24 11:39:27
1A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
2F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
3F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
4F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
5F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
6F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
7F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
8F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
9F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10A,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10B,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10C,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10D,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10E,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
10F,ECONOMY,true,2025-10-16 05:41:52,SQ698,2025-10-16 16:41:52
1A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
2F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
3F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
4F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
5F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
6F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
7F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
8F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
9F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10A,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10B,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10C,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10D,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10E,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
10F,ECONOMY,true,2025-10-21 05:41:52,SQ699,2025-10-21 20:41:52
1A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
2F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
3F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
4F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
5F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
6F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
7F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
8F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
9F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10A,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10B,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10C,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10D,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10E,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
10F,ECONOMY,true,2025-09-20 06:58:48,BA535,2025-09-20 12:58:48
1A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
2F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
3F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
4F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
5F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
6F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
7F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
8F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
9F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10A,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10B,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10C,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10D,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10E,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
10F,ECONOMY,true,2025-09-21 06:58:48,BA536,2025-09-21 14:58:48
1A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
2F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
3F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
4F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
5F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
6F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
7F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
8F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
9F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10A,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10B,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10C,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10D,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10E,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
10F,ECONOMY,true,2025-11-01 08:16:02,EK940,2025-11-01 18:16:02
1A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
2F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
3A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
3B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
3C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
3D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
3E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
